,Document,tokenizedDocument,dm1,dm2,dm3,dm4,dm5,dm6,dm7,dm8,dm9,dm10,dm11,dm12,dm13,dm14,dm15,dm16,dm17,dm18,dm19,dm20,dm21,dm22,dm23,dm24,dm25,dm26,dm27,dm28,dm29,dm30,dm31,dm32,dm33,dm34,dm35,dm36,dm37,dm38,dm39,dm40,dm41,dm42,dm43,dm44,dm45,dm46,dm47,dm48,dm49,dm50,dm51,dm52,dm53,dm54,dm55,dm56,dm57,dm58,dm59,dm60,dm61,dm62,dm63,dm64,dm65,dm66,dm67,dm68,dm69,dm70,dm71,dm72,dm73,dm74,dm75,dm76,dm77,dm78,dm79,dm80,dm81,dm82,dm83,dm84,dm85,dm86,dm87,dm88,dm89,dm90,dm91,dm92,dm93,dm94,dm95,dm96,dm97,dm98,dm99,dm100
199,통신,통신,0.5068024,1.038813,4.76372,-0.25423294,-0.49016568,3.809581,3.7512424,1.7271309,-2.213094,0.14885034,-1.2064039,-4.2733645,0.7991291,3.5379932,2.828335,1.9398127,-5.072564,-1.4377499,4.1764903,-1.5805938,2.7047474,-0.8706713,-2.5131679,0.87423795,-1.2158152,-3.0711563,-0.059820183,2.250028,5.597878,1.4265405,0.12494115,0.15546389,-3.1821337,-0.7751213,-0.34723294,0.069109604,-0.47731516,-1.5441489,-0.9831443,2.4983048,-1.2400837,2.3877327,0.7433005,1.624857,-2.6698499,-1.5379548,1.7278064,0.37114862,0.026006436,-0.13377553,-0.40348563,0.90022683,-2.3800583,-2.925923,0.057746526,2.7232723,1.8157324,2.1928487,-1.550255,2.7734683,0.4063932,1.0885208,-1.881201,-0.46222144,1.7196659,1.965163,2.1238108,0.69055057,-0.9231076,0.3735337,-3.2710721,5.543034,0.54419816,1.5707804,0.18224414,-0.736809,-0.9115898,-0.6703355,1.061861,1.7648493,4.9797792,2.4869788,1.0890971,-2.0386014,-0.8656187,-3.0976799,-0.2458963,-1.8443732,2.1395836,-0.5909914,-3.2694914,1.6353081,-0.6228779,-1.0656842,-2.10111,-0.14686626,0.33345392,-2.1382143,1.5614783,-1.6588014
200,백그라운드 서비스 (Background services) ,라운드 서비스,3.1498055,-0.512661,5.7676,0.17468095,-0.32441303,-0.6785008,3.3293848,1.1114678,-2.4837737,3.3456874,-1.933726,0.44602144,0.24289179,3.635208,2.4700131,-1.7250928,-0.8323716,3.2665296,-2.2322354,-1.505081,1.6452742,-1.6194797,-3.7668982,1.0947273,-5.3707457,0.44965982,0.6981722,0.3280886,4.7162657,1.7477107,2.3391597,-0.66772544,-0.6988708,1.9935737,0.4648017,1.3657383,0.24275243,1.2990309,-0.22946595,3.09194,-1.1556934,4.894335,-1.9246922,0.44806856,1.1834342,-1.317985,0.473202,0.53340393,0.60726696,-1.5009276,-1.727741,-0.550405,1.3273888,-0.43874055,-0.4357494,-0.59745,-0.18731187,1.1977122,-1.7842691,-0.6573125,-0.3711592,0.48905504,-2.3386765,0.8113539,2.9143004,0.5353625,-1.1756896,-0.09039456,-0.08350849,-0.59261,1.5704453,-0.4462374,1.8875116,0.17938453,-0.3948381,-1.4017832,2.4428537,0.5865147,0.076763235,-0.390458,3.7709622,-0.104899704,-1.9611058,-0.7521301,-2.514193,-1.3252674,-1.1240611,-1.6653749,-1.6514157,0.4602821,3.1096,-3.3663769,-3.6267412,3.3866785,-1.4518002,4.0331907,0.3249583,-0.42053413,0.9065827,-0.35745966
201,시스템 프로그램 (System Programs)  ,시스템 프로그램,0.5977971,-4.1196337,4.0713863,-0.77879834,-0.8308324,0.94762397,2.868076,3.423932,-5.1394415,0.8257642,-0.121070206,-0.6869854,-3.4226987,2.926785,1.2916572,0.7343468,-4.7906976,0.30262828,2.8574858,-1.3060814,2.4078693,-2.2724314,-0.2986799,-0.040706765,-2.76487,-2.8713937,-0.8960412,1.1432366,1.6017363,-0.47726023,2.3792298,-2.243005,-1.0909117,3.4184833,-0.48476183,2.2127345,-1.7469332,-1.3230073,-2.0149271,3.7567558,0.7892027,1.8704231,-0.5620941,2.9995785,0.47294712,-1.1590158,-0.47859803,0.5671468,-1.209927,0.30955094,-1.2993035,0.73964685,-0.34045994,-0.6986073,-2.4201806,-0.25379276,-0.7088853,1.478443,0.78219825,1.6704185,-2.1529057,1.1009908,-3.772688,-1.0661789,3.6175427,2.6103327,0.88951063,1.6759,1.0804185,-2.5485773,-1.4043275,1.554405,-0.029888198,2.1363137,-1.7621554,-2.3864374,-0.6706055,0.62798584,-1.7714669,-0.012550533,1.6986811,3.3227077,0.23513925,-3.4630566,-1.0276592,-1.3417192,-1.9239118,-1.2233579,1.9544818,-1.8868873,1.8206334,-0.1964097,-0.28252217,-2.117036,1.1653444,1.0742178,3.2737315,1.0624821,0.58440995,-1.6407065
202, 파일 관리 (File Management) ,파일 관리,0.37991875,-0.0037224293,5.5856724,-0.6166203,-0.74244183,-0.34875524,0.81425273,2.4817119,-3.730554,1.4408948,-0.95106167,-0.64439636,-0.9759437,2.4506872,1.55599,-1.2066028,-3.0227916,-2.3227339,1.5880854,-3.1981745,0.06339815,-1.9594697,1.2563373,0.09547353,-1.7685299,0.048193425,-1.4412642,2.0558615,3.1394014,-1.0613309,3.8079693,0.0052398443,-1.5186473,2.423026,3.4961612,1.7599485,1.4082974,0.29300883,-0.40269822,4.6364765,1.1072718,0.41013575,-1.1303394,1.6659944,0.5001647,1.100467,-0.7255542,-1.2125448,-2.7448337,0.64283353,0.14353281,0.81290567,-0.8806146,-0.5024625,-1.1149299,0.8028172,-1.4042842,1.3887743,-0.6943449,2.290091,-2.1416397,0.459819,-3.804317,-1.304212,-1.2570528,3.4369774,-0.9210231,-0.12875663,1.5941076,-2.6476562,0.03510332,2.1792593,0.5800661,-0.055110246,0.8116721,0.33027628,-0.40764534,2.164768,2.9554734,-0.49816364,2.1710293,1.2254026,0.2806009,-0.62450254,-1.7315782,-1.828476,0.13925323,-0.21858212,4.075076,-1.9366417,0.38636476,-0.5691742,-2.048241,-3.8969126,-2.488264,0.58487386,1.6220572,1.151969,-0.63143635,-2.145941
203,"일반적으로 파일과 디렉토리에 대하여 생성, 삭제, 복사, 개명 (rename), 프린트, 덤프, 리스트 등의 작업을 한다 ",일반 파일 디렉토리 대하 생 삭제 복사 개명 프린트 덤프 리스트 등 작업,-0.57914543,-1.1341522,1.9832455,-0.16133192,-1.197399,0.72946745,-0.32319582,1.4668097,-1.0340022,1.1840236,0.46907157,-0.62216467,-1.0718594,1.8873038,-0.11394397,-0.9045581,-1.7347486,-1.2684759,1.2216562,-0.9886095,0.09789574,-0.5381157,0.56436366,-1.0097256,-1.3565902,-1.038414,-0.16021195,0.67186457,1.0784115,-0.2666967,1.4879601,0.3337353,-0.04447165,0.874539,1.5370277,0.65921366,0.8236958,0.53246886,-0.04454325,0.1204963,1.3883077,0.116841115,-0.032388642,0.61861825,1.4766105,0.79872966,-0.29997647,-0.045662705,-1.1422333,0.14893329,-0.49245214,-0.5431895,-0.077639535,0.0006747097,-0.2974451,-0.37946355,0.42183694,0.69933593,0.16381335,1.4115343,0.17234053,0.1173695,-1.4784001,-1.056982,0.63015217,1.9314039,-0.7501352,0.3699866,-0.27854833,-0.23015697,0.4952609,1.0207494,0.49755788,1.3840774,0.8093412,0.6851928,0.3385055,1.8934786,0.5448917,0.65898514,0.38527533,1.1020359,-0.9307709,-0.90710473,-0.2464094,-1.6446489,1.2466342,-0.3340391,1.2024463,-0.33314407,1.4987196,-0.010350715,-0.2497289,-0.5959173,-1.0399226,0.24135599,-0.039173767,-0.10664718,-0.31515917,-0.37918955
204, 상태 정보 (Status Information),상태 정보,0.09365693,-3.605092,-1.4390357,-0.68619823,0.69733244,-0.96527624,-0.1764155,4.1055717,-3.7677789,0.8161464,-1.3648974,-0.42424315,0.8760077,3.0582867,-0.14377773,-1.1958901,-4.7631426,-0.61616045,2.0433717,-5.533018,-0.0038458705,-2.0896144,-1.4087273,-0.6783267,-1.6574023,-0.5444937,1.3095586,0.2737394,2.160273,0.92380536,5.846939,2.6099005,-1.0567312,1.3408964,1.1402619,0.33241427,-0.8116077,-2.785352,2.0605524,1.8764598,0.35167924,0.4487024,2.6647894,3.6601913,0.81804264,-2.5693727,1.0339929,-0.34626758,-2.3215585,-0.745953,1.0172336,1.1982999,-2.2604449,-0.91563904,1.1091868,0.4233436,0.47601354,-1.2708852,-0.58539903,0.9628146,-2.0076127,1.6543348,-3.1040077,-2.2576256,0.8613354,2.5633562,0.2754225,-1.7652392,0.6166099,-1.5707662,-2.524563,3.2474513,3.7114706,-0.072874725,-0.076364905,-0.6882512,0.20810178,-0.2594245,2.4050813,1.2004905,2.3096786,2.6245613,1.1247693,0.799838,0.63153523,-2.116077,0.045032065,-4.37289,3.0975733,-0.4080157,1.2010937,-1.065235,-2.4333801,-0.423536,-2.759252,0.46811688,1.3575585,2.796564,1.137871,0.9136109
205,"어떤 프로그램들은 시스템에 날짜, 시간, 가용한 메모리 용량, 디스크용량, 사용자의 수 등을 요청한다  ",프로그램 시스템 날짜 시간 가용 메모리 용량 디스크 용량 사용자 수 등 요청,0.12672584,-3.0784376,3.274957,-0.7982666,0.19541174,-0.53733015,0.44714457,2.8647537,-1.7554265,0.93954724,-0.08094464,-0.70426226,-1.1209749,2.5737143,-0.06944877,-0.8463485,-0.74216,-0.07584117,0.681546,-0.94850296,1.1907008,-0.92914695,-0.43860763,0.5835618,-1.234027,-1.504852,-0.8190657,-0.11278562,3.1120048,-0.9135908,3.6084769,-0.45819125,-1.2275097,1.076103,1.1651418,-0.1567195,-0.8067096,-1.4081694,-1.0381281,2.117678,0.5996272,-0.20142475,0.6706624,1.9911938,1.6730418,0.034891605,-0.9231195,0.6815916,-0.05725364,0.10038556,-0.5726036,0.7875047,0.26690483,-1.3821621,-2.1068609,-0.5331219,0.32606885,1.1562467,-0.42058992,2.2984862,-0.99846053,0.86417574,-2.039171,-1.6949232,1.1577815,2.5084083,-1.0725732,-0.79348886,0.08659044,-2.7700264,-1.021226,1.8214252,1.0829134,0.49734282,-0.1899401,-0.19969498,0.9683625,0.5065776,-0.13793907,1.072683,1.454363,2.1451364,0.008361827,-0.99740934,-0.36339393,-1.6361388,-0.7840133,-0.89201593,1.9878786,0.58852345,0.9399432,-0.5529418,-1.2281704,-0.73957217,-0.5711189,1.5384914,1.8547434,0.6518689,-0.6247799,-0.15988734
206,"다른 프로그램들은 자세한 성능, 로깅과 디버깅 정보를 제공한다  ",다른 프로그램 성능 로깅 디버깅 정보 제공,-0.28171366,-0.52767295,2.2998323,0.10839935,-1.2656236,-0.03782764,1.0030965,1.5092268,-1.8498418,0.37516412,-0.9429612,-0.20644371,-0.86970305,2.6309874,0.61389077,-0.068538755,-2.2377138,-0.88282394,2.2327015,-2.1335483,0.3746249,-1.8143997,0.1565372,-0.5255699,-1.9831958,-2.1517687,-0.35682988,0.3604954,1.7458744,-0.68185914,2.566648,-0.06346214,-2.5012765,0.6795492,0.5430634,1.1336677,0.28019238,-0.4071865,-0.38930357,2.139534,1.0286887,0.49796733,0.09741605,1.2180016,0.9146037,0.29221287,-0.53171456,1.0867982,-1.3480057,0.14013582,-0.36647537,-0.27555507,-1.028264,-0.1484154,-1.7234974,0.18828046,0.053508222,0.73238873,0.22128032,1.4425769,-2.052637,0.3199617,-2.675532,-0.81314087,0.6667229,1.5116498,0.0049707294,-0.17756584,1.0796479,-1.5945948,-1.5420479,1.7161423,1.454653,1.7330908,-0.70896333,-0.76918256,0.6228492,0.54810196,0.21878082,1.7872248,2.2743623,1.6044375,-0.14924794,-1.6869698,-1.2044582,-2.723022,-1.0578783,-1.8958282,2.0948076,0.5312132,0.5116584,-0.14981721,-1.2502532,-1.8042802,0.08906257,0.7258155,1.3562543,0.28442222,-1.0328976,-0.95613813
207, 통상 이 프로그램들은 정보를 단말기나 다른 출력 장치 등에 서식을갖추어 인쇄하거나 또는 GUI 윈도우에 표시한다  ,통상 이 프로그램 정보 단말기 다른 출력 장치 등 서식 인쇄 거나 윈도우 표시,-0.28055766,-1.2452908,2.5203538,-0.28056368,-0.42684087,-0.09302958,0.5572678,1.8524926,-2.0447607,1.0849749,-0.8674207,0.15241647,-0.18627438,3.074845,-0.11636901,-1.1496329,-2.030297,-0.79753053,1.7614167,-1.7669209,0.589846,-1.5107675,-0.81915516,-0.00551033,-1.3920975,-1.955012,1.1019683,-0.27403444,1.7113227,-0.023033485,2.998493,0.32157832,-1.0856272,1.734666,2.1096146,1.1934204,-0.1304412,-0.4153508,0.1605726,0.783623,2.1702702,1.0065134,-0.2585289,1.218634,0.67290235,0.40651962,-0.35637558,0.76745886,-1.9740362,-0.019380301,-0.39220825,0.20017551,-0.5942982,0.14844951,-1.2218502,-0.98633456,0.44957507,0.1223447,0.13527212,2.8364503,-1.4445568,0.67545736,-1.3494691,-0.747489,-0.18639542,2.6093493,-0.7338428,-0.5301644,0.67984426,-1.7751682,-0.8328573,3.0056238,0.7336884,0.87994975,0.39714694,0.18545929,1.2810119,1.4684341,0.6123077,1.251319,1.6571703,1.391326,-0.14626563,-0.9338933,-1.7327707,-1.9873242,-0.14184006,-1.2993859,2.460027,0.9037838,0.3420171,0.7397289,-0.877513,-1.1979984,-0.8911768,0.97440183,1.0594255,-0.04334542,-1.2354583,-0.67416435
208,어떤 시스템은 레지스트리(registry)를 만들어 환경 설정 정보를 저장하고검색한다   ,시스템 레지스트리 를 환경 설정 정보 저장 검색,0.116802305,-0.95031095,3.2393148,0.05689141,-1.0695423,0.812944,0.2022777,2.042002,-2.423853,0.71252763,-0.25028402,0.16423799,-1.271073,3.4749026,-0.7973561,-0.6123692,-2.6266687,-1.0721223,2.6014857,-2.3678,0.7756194,-0.9060209,-1.8182234,-1.0217515,-2.3862848,-1.4370265,0.09709197,0.38291508,1.2331817,-0.14210956,2.8760507,0.74390703,-2.0755794,2.133306,1.7313752,1.3383257,0.24430133,-0.5099706,0.17058754,2.4674263,1.6177764,0.04800286,-0.31051183,2.1995401,1.3934747,0.04267043,-1.147814,0.103865646,-1.3396258,-0.42413068,-0.53047216,-0.32392824,-1.2954626,-0.3206717,-1.1486729,0.81357825,0.49924153,0.322619,1.119298,1.4284899,-1.163721,0.5758556,-3.384973,-1.5494148,0.07799475,1.887248,0.12928663,0.39976078,0.06579232,-2.440132,-1.3698993,2.486733,1.7387966,0.84429395,-0.008189812,-0.38522035,0.7702202,0.51516485,0.8137252,1.6069882,2.5412405,1.9532323,1.5315,-1.129614,-0.85751146,-2.0817442,-0.095737435,-0.87585795,3.4846263,-0.7953787,0.43066826,0.38104954,0.1555742,-1.3976674,-1.1242675,-0.17334208,1.4913418,1.0350654,-0.6801035,-1.8046503
209,시스템 프로그램 (System Programs)  ,시스템 프로그램,0.5977971,-4.1196337,4.0713863,-0.77879834,-0.8308324,0.94762397,2.868076,3.423932,-5.1394415,0.8257642,-0.121070206,-0.6869854,-3.4226987,2.926785,1.2916572,0.7343468,-4.7906976,0.30262828,2.8574858,-1.3060814,2.4078693,-2.2724314,-0.2986799,-0.040706765,-2.76487,-2.8713937,-0.8960412,1.1432366,1.6017363,-0.47726023,2.3792298,-2.243005,-1.0909117,3.4184833,-0.48476183,2.2127345,-1.7469332,-1.3230073,-2.0149271,3.7567558,0.7892027,1.8704231,-0.5620941,2.9995785,0.47294712,-1.1590158,-0.47859803,0.5671468,-1.209927,0.30955094,-1.2993035,0.73964685,-0.34045994,-0.6986073,-2.4201806,-0.25379276,-0.7088853,1.478443,0.78219825,1.6704185,-2.1529057,1.1009908,-3.772688,-1.0661789,3.6175427,2.6103327,0.88951063,1.6759,1.0804185,-2.5485773,-1.4043275,1.554405,-0.029888198,2.1363137,-1.7621554,-2.3864374,-0.6706055,0.62798584,-1.7714669,-0.012550533,1.6986811,3.3227077,0.23513925,-3.4630566,-1.0276592,-1.3417192,-1.9239118,-1.2233579,1.9544818,-1.8868873,1.8206334,-0.1964097,-0.28252217,-2.117036,1.1653444,1.0742178,3.2737315,1.0624821,0.58440995,-1.6407065
210, 파일 변경,파일 변경,0.015780747,-0.55772066,6.3135853,-1.6472925,-3.4905055,1.2709918,2.9080913,1.8081536,-1.6848089,0.23946181,-1.5441091,-0.78821146,-1.8757842,2.4168754,1.0662891,-4.0813417,-3.62365,-1.1825789,1.6919854,-2.2559216,2.8053045,-0.1392802,1.9511935,-2.7887754,-2.3932934,-0.021424055,-1.8368201,0.5123986,3.79491,-0.65272486,4.4741325,0.123089075,-1.0328768,2.0359678,1.9931276,2.680877,2.9223907,1.0240682,0.8839922,1.759396,2.4531074,1.3694687,0.71663094,-2.1501684,1.8808814,1.2902565,-0.3999636,-1.0428634,-1.0433939,0.60365176,-0.8272022,-0.22434664,1.901715,-0.45387745,-1.0939541,0.9670032,0.47398993,3.1446438,-1.6390762,1.0048909,-1.334197,0.14223197,-2.4649348,-2.7496285,-0.9395107,4.645567,-0.7630887,0.40203065,1.390982,-3.3886642,1.2112336,1.7325361,-1.0205231,0.45044783,2.0814688,-0.003265798,-0.09769878,2.2734601,3.0732255,1.6353711,-0.5512615,-1.1026964,-1.9956242,-3.156155,-1.7562846,-0.9692982,1.162596,1.2694062,3.5669234,-2.244095,2.7400398,1.4313056,-1.4375211,-1.3319271,-3.01993,1.0718625,0.7402327,-0.35522145,-1.208687,-1.6567897
211,파일을 생성하고 수정하는 텍스트 에디터 제공,파일 생 수정 텍스트 에디터 제공,0.0055794865,-1.1226376,3.0125358,-1.4705667,-1.3028865,-0.3107894,0.99863994,1.8997486,-2.1205955,0.83409274,-1.1128184,0.28584707,-1.0781652,2.3081608,1.0183451,-1.4509977,-2.4208848,-0.66007775,1.5441494,-1.86966,-0.5303589,-0.4130401,1.662181,-1.3162622,-2.4987173,-1.4178218,-0.5572784,0.7968701,1.392729,-0.785542,1.4944756,-0.077486336,-1.6655557,0.72932214,1.9432341,1.1237141,1.5217922,0.41806298,-0.19895382,2.006476,1.7216699,0.4898769,0.15634188,0.21147461,2.425367,1.0765414,-0.20706022,0.22159958,-1.8569124,0.98639417,-0.58005345,0.17048025,-0.81534237,-0.1462756,-1.3794112,-0.2306824,0.31552368,1.9660041,0.19986884,0.8661349,-0.69215834,0.36859563,-1.9038067,-1.4086316,-0.12116808,2.4469492,-0.2202493,0.21534854,1.0942587,-2.024675,0.3324747,1.3033941,0.20662986,1.5112648,1.0844754,0.64731765,-0.15810359,1.3041834,0.6094831,0.7079207,0.9637136,0.5840181,-1.2069546,-2.1951559,-0.7725459,-3.0037985,0.45387077,-0.63102317,1.9917576,0.33900666,1.387362,-1.2319651,-1.011642,-2.0384781,-1.3033874,-0.17829697,1.2988535,0.029724777,-0.9813657,-1.1087203
212,파일 내용을 검색하거나 변환하기 위한 특수 명령어 제공,파일 내용 검색 거나 변환 위 특수 명령어 제공,0.2972271,-1.3310094,2.8671649,-0.9156383,-1.5404539,-1.169208,0.23983784,1.6004938,-2.6164398,1.0245036,-0.6714636,-0.041227743,-0.06005937,4.376704,0.9728526,-1.7644924,-2.0703151,-1.5664731,1.4510858,-1.722895,-0.18095739,-1.0645492,-0.39005506,-0.40985757,-2.1981554,-1.2510474,-1.010401,-0.3783658,1.4715421,-0.30224326,3.1385512,0.5245729,-1.0329429,1.4200876,2.605863,0.65326476,0.36550018,-0.04708054,0.72615814,1.887671,2.4673223,0.4691421,0.37869805,0.9129094,2.5325294,0.6297217,-0.53608507,-0.14118814,-1.550172,0.41400188,-1.3313209,0.942593,-0.71302813,-1.0113012,-1.3889476,-1.1958776,0.32680386,1.4391873,0.0007465072,1.4153109,-1.8583189,0.51179516,-2.9761255,-0.648803,-0.9832789,2.0999548,-0.5647296,0.5476206,0.30550373,-2.6770966,-0.053587183,2.945953,0.9850921,1.2439878,0.98929685,-0.027277797,1.0026008,1.5606699,0.44140816,0.60278153,1.754043,1.5464683,-0.25615072,-1.3749812,-1.832781,-2.3669686,-0.014107645,-0.5893527,2.3357818,-0.49138272,2.105339,-1.136033,-2.0520713,-1.459895,-1.5439029,1.2670307,1.2468973,0.0040349513,-1.5790367,-0.35753107
213, 프로그래밍 언어 지원,프로그래밍 언어 지원,-0.1914659,-0.66765684,4.0872164,-1.6333616,-1.2352198,-1.4338769,1.4649711,0.8419127,-4.6247473,0.06910449,-2.234995,1.3372034,-2.4141383,0.13588688,2.1687489,-1.9395149,-3.7100694,-1.3736904,2.1146326,-3.5523553,-1.8006066,-1.3031955,-0.39466622,-0.58582014,-1.4844369,-2.8951612,-1.6917411,-1.2228135,0.7126094,-0.04908721,3.663056,-0.4110579,-2.4215631,1.2832301,0.36070442,1.7566807,1.9513377,-0.27926004,-0.83959794,3.7455902,1.7997395,1.9727001,0.42627463,0.34447557,2.2919548,0.5598662,-0.86333376,0.5454789,-0.9964216,0.5514099,0.3788849,-1.9123949,-2.962947,-0.017733663,-2.215395,-0.93473107,-1.1882646,1.0009642,-0.5423435,1.158995,-0.08110312,0.11202873,-0.2698409,-0.5695901,0.6192602,0.9853351,-0.3118325,2.2327123,0.61136854,-1.5892228,-0.105552584,1.2736496,0.80666375,1.1720393,1.4584452,0.667928,-1.616465,0.8686828,0.3293693,1.8915175,2.121563,1.6095911,-0.6585525,-0.40172678,-3.0425012,-4.341834,-0.6046902,-2.7979662,2.4585142,-1.980629,-0.30157083,-0.34285444,-1.1138257,-2.5039387,0.49476027,0.42211813,3.1967432,0.82193214,-1.8059239,-0.75925314
214,"컴파일러, 어셈블러, 디버거와 인터프리터 등이 제공된다",컴파일러 어셈블러 디버거 인터프리터 등 제공,0.04085943,-0.7488293,2.4199827,-0.6674855,-0.8310735,-0.6507658,0.16811791,0.49304143,-2.20498,0.6193009,-0.5508687,-0.38375753,-0.6906281,0.8934784,0.9365941,-0.93933314,-1.4524152,-0.31975597,0.76462686,-1.1751659,-0.16117238,-0.9982271,-0.3676423,0.19486569,-0.96896064,-0.7934781,-0.18401365,-0.057168096,0.9289159,-0.8595521,1.6916635,-0.35370648,-0.9125462,0.8767721,1.0569266,1.3131337,1.5180354,1.0311517,-0.3855997,1.5028387,1.3751605,-0.14197685,-0.39191183,0.6432512,0.9342233,1.0323486,-1.11595,0.71270466,-0.7543435,0.86639965,-0.5953891,-1.0122614,-0.5978583,-1.0137173,-1.0623188,-0.37073672,-0.6013504,1.8375072,0.1604083,0.66253877,-0.7811413,0.27348593,-1.0058589,-0.10406293,-0.1620163,1.0401077,-1.1041802,0.6374792,1.035757,-0.70339024,0.15458708,1.0253315,0.6619384,1.2051587,0.13653591,0.5752773,-0.21748745,0.3661496,0.20661658,0.24955381,1.6494012,0.8080555,-0.46686965,-1.888891,-1.2398658,-2.7975957,-0.7705136,-0.38869202,2.093522,0.16670401,-0.1534996,-0.29548934,-1.063838,-1.6343256,0.3596484,0.36301982,1.2140259,-0.10287227,-0.9406731,-1.3759074
215, 프로그램 적재와 실행 (p ~ ),프로그램 적재 실행,0.84877264,-1.6946375,3.4919195,-0.5354191,-2.178863,-0.59360266,1.6813363,1.8657936,-3.5000806,0.05360675,0.36516175,-0.78861177,-1.5539412,2.4297745,0.5577568,-1.1325077,-3.6895752,-0.045550913,1.8526144,-0.8022792,1.6916983,-1.6746676,-0.42504498,-0.31511056,-1.4456358,-2.426474,-1.5939641,0.37289846,0.66782856,-0.7762245,2.709798,-0.06808013,-0.31815398,0.45398092,1.953686,0.3747648,1.339128,-0.4934298,-0.14329514,2.003393,1.3334334,1.7918617,-0.5413156,2.8206394,1.4936697,0.29498792,-0.26091957,1.1293821,-2.0734076,1.4043932,-0.29885033,-0.2795932,-0.6151088,0.033246353,-1.7328122,-0.81511086,-0.21778624,0.8310447,-0.0012164116,2.118634,-0.40151733,0.09387496,-2.2775693,-0.6183025,1.5024334,2.3272007,-0.48975107,-0.30295625,0.38185316,-1.8984038,-1.6626394,1.1829582,-0.3292256,1.5062078,-0.95391446,-1.2084861,0.48801535,0.6308672,-0.6546805,1.1786107,0.45689148,1.3795446,-1.5466174,-3.6458263,-0.3224379,-2.029124,-1.2700227,-0.59100246,2.983127,-1.8492212,2.5744367,-0.5814755,-0.5558593,-1.3287517,-1.3995821,0.19382232,1.210331,-0.24627104,-0.9318182,-1.9408734
216,"절대 로더(Absolute loaders), 재배치 가능 로더(relocatable loaders), 링키지 에디터(linkage editors), 중첩 로더(overlay-loaders), 고급언어와기계어를 위한 디버깅 시스템 등이 제공된다",절대 로더 재 배치 가능 로더 링키 에디터 중첩 로더 고급언어 기계어 위 디버깅 시스템 등 제공,0.12947047,-0.7729047,2.011427,0.1949799,-0.9617261,-0.50034904,0.119698614,1.2297376,-1.1383638,1.0753016,-0.5976051,0.03800152,-0.48602185,1.3388457,0.24300873,-1.07546,-0.7094555,-0.08108632,1.121911,-0.8725758,0.09039674,-1.22334,-0.69408447,0.3224699,-1.2515395,-0.6864691,0.18475798,-0.023596555,0.83093554,-0.41174683,1.8069987,0.2877485,-0.86448735,0.3336714,1.1804795,1.1373774,0.5518569,0.35802388,0.18806122,0.5309903,1.2720295,0.77711713,0.8258019,0.9643698,1.3859047,-0.052207112,-0.5259098,0.5064887,-1.1750877,0.28811193,-0.47425225,0.09562157,-0.20415008,-0.6026449,-1.1905637,-0.20319954,-0.33206797,0.7981563,-0.008917727,0.83656317,-0.17702278,0.9935168,-1.1755036,-0.05641769,0.34930748,1.5454657,-0.9721107,0.51209736,0.032717586,-0.43388966,0.008404762,1.4273828,0.60758275,0.939749,-0.024956062,0.3486174,0.36036497,0.4684319,0.21901737,0.93871206,1.1515896,0.8874538,-0.059866924,-1.4692286,-0.6368017,-0.75994456,-0.39588788,-0.25442904,1.2830108,-0.07237758,0.929963,0.24458902,-0.43127224,-0.8222988,-0.12237315,0.11826803,0.6926227,0.23991321,-0.6433137,-0.7646444
217, 통신,통신,0.5068024,1.038813,4.76372,-0.25423294,-0.49016568,3.809581,3.7512424,1.7271309,-2.213094,0.14885034,-1.2064039,-4.2733645,0.7991291,3.5379932,2.828335,1.9398127,-5.072564,-1.4377499,4.1764903,-1.5805938,2.7047474,-0.8706713,-2.5131679,0.87423795,-1.2158152,-3.0711563,-0.059820183,2.250028,5.597878,1.4265405,0.12494115,0.15546389,-3.1821337,-0.7751213,-0.34723294,0.069109604,-0.47731516,-1.5441489,-0.9831443,2.4983048,-1.2400837,2.3877327,0.7433005,1.624857,-2.6698499,-1.5379548,1.7278064,0.37114862,0.026006436,-0.13377553,-0.40348563,0.90022683,-2.3800583,-2.925923,0.057746526,2.7232723,1.8157324,2.1928487,-1.550255,2.7734683,0.4063932,1.0885208,-1.881201,-0.46222144,1.7196659,1.965163,2.1238108,0.69055057,-0.9231076,0.3735337,-3.2710721,5.543034,0.54419816,1.5707804,0.18224414,-0.736809,-0.9115898,-0.6703355,1.061861,1.7648493,4.9797792,2.4869788,1.0890971,-2.0386014,-0.8656187,-3.0976799,-0.2458963,-1.8443732,2.1395836,-0.5909914,-3.2694914,1.6353081,-0.6228779,-1.0656842,-2.10111,-0.14686626,0.33345392,-2.1382143,1.5614783,-1.6588014
